user_id,item_id,rating
4243,1098,5.0
5529,1277,5.0
5520,2057,1.0
1016,962,5.0
3156,3347,5.0
4431,240,2.0
5257,660,5.0
1902,746,4.0
3221,960,3.0
247,1023,5.0
1887,3297,4.0
4367,1686,5.0
4453,392,4.0
1687,859,5.0
3379,3019,5.0
483,1565,5.0
3947,116,3.0
1709,844,4.0
4798,2630,3.0
2691,3296,5.0
2823,2825,3.0
3212,217,4.0
2879,1894,5.0
2684,2887,5.0
3938,3111,5.0
4347,2689,4.0
4500,722,5.0
3791,2140,5.0
3399,859,5.0
2672,1653,5.0
2142,1555,5.0
4312,855,5.0
456,1221,5.0
3921,834,5.0
3752,3150,5.0
1980,1222,5.0
3112,2432,2.0
1214,2144,5.0
3762,2283,4.0
4243,2875,4.0
591,869,5.0
4474,558,5.0
2202,213,5.0
3668,3267,5.0
3793,2352,4.0
5027,1572,5.0
1798,1889,4.0
1546,960,5.0
3318,2140,4.0
1837,1880,3.0
3946,2516,5.0
4500,920,5.0
2128,1313,4.0
299,2865,4.0
934,1844,2.0
4571,2170,3.0
313,1673,5.0
805,430,5.0
4493,1880,4.0
3600,2137,3.0
3776,739,5.0
5389,3410,4.0
3368,2627,4.0
2508,499,5.0
635,609,4.0
1930,1386,5.0
1463,448,4.0
158,579,5.0
4633,2111,5.0
3594,847,5.0
22,247,2.0
4359,373,5.0
4523,2952,2.0
42,2329,1.0
3182,1014,4.0
5135,376,5.0
3466,1890,4.0
281,422,5.0
4704,979,4.0
735,3268,4.0
4316,908,4.0
1583,1474,5.0
2295,1423,5.0
3624,956,3.0
4459,558,5.0
1744,2324,5.0
4057,9,5.0
2785,3369,5.0
3160,2280,2.0
1107,3007,5.0
706,3363,5.0
1585,766,5.0
4075,2405,5.0
1647,1881,4.0
2331,1909,4.0
1438,2659,5.0
4225,2564,3.0
1545,1880,4.0
529,2346,4.0
2549,3074,2.0
110,706,4.0
4200,1983,2.0
3998,2327,4.0
3788,2822,4.0
780,1576,5.0
3514,1546,5.0
2006,3384,5.0
3337,2539,5.0
60,3296,5.0
4708,3193,5.0
4887,2931,5.0
365,3,5.0
263,1692,5.0
1267,1816,5.0
955,1970,4.0
4832,2849,1.0
3302,3527,4.0
3738,732,3.0
837,2025,5.0
2327,2916,4.0
5141,2618,5.0
1336,1114,5.0
2729,551,5.0
937,3180,5.0
1946,1069,5.0
1071,2072,3.0
5433,2576,5.0
2390,459,5.0
1726,933,5.0
2684,1074,5.0
3944,2317,3.0
2320,88,5.0
4553,164,5.0
3879,1026,5.0
2025,2769,5.0
1372,874,5.0
4962,743,4.0
4469,1204,5.0
2100,50,4.0
1820,2815,4.0
4261,1010,1.0
529,2173,3.0
2342,348,3.0
1943,2196,5.0
2172,2594,5.0
3203,1565,1.0
1296,284,4.0
4902,2350,4.0
4409,1127,4.0
5152,3232,5.0
4830,553,4.0
3906,1695,5.0
4749,1137,3.0
5254,2405,4.0
3139,462,4.0
4649,2693,5.0
2414,1974,4.0
4459,1735,4.0
448,1152,5.0
3049,3509,2.0
2231,130,4.0
4381,3189,5.0
3039,2201,4.0
4910,1890,4.0
851,510,5.0
1047,3437,5.0
3045,2444,5.0
4500,2305,2.0
1991,2230,5.0
2440,639,5.0
3793,244,5.0
688,3207,4.0
1200,1353,5.0
3203,2156,1.0
1390,2648,2.0
360,1844,4.0
5456,2693,3.0
73,2519,4.0
802,1634,4.0
924,3174,5.0
236,2202,5.0
2398,1483,3.0
795,303,4.0
3915,285,5.0
1833,2691,5.0
4225,2393,5.0
2836,591,3.0
2087,1914,4.0
3076,248,5.0
5433,3075,5.0
1294,881,4.0
2602,3007,5.0
1492,2454,2.0
673,1996,5.0
3409,261,4.0
4149,411,5.0
5304,930,3.0
4575,1777,5.0
1403,2422,4.0
4714,1996,2.0
1269,875,5.0
225,749,5.0
1248,2063,4.0
2872,2586,5.0
2228,1633,1.0
1492,2736,3.0
3567,2346,1.0
5403,2629,4.0
2663,3111,5.0
2807,987,5.0
5115,2280,5.0
2756,779,5.0
1583,471,4.0
4813,2856,2.0
1576,1614,4.0
4705,2166,1.0
2483,2285,2.0
5438,505,5.0
1089,3,5.0
2443,2005,4.0
2113,2301,1.0
3683,1681,5.0
1711,1672,5.0
750,1241,5.0
949,2335,4.0
3480,2226,5.0
231,2432,3.0
1402,2015,5.0
3115,3062,5.0
1946,197,5.0
5408,2690,5.0
4442,1513,5.0
4469,2703,3.0
1025,1212,3.0
3349,667,5.0
4321,3163,3.0
1739,3402,5.0
3616,162,5.0
4318,594,5.0
1536,1484,1.0
357,1526,5.0
1695,263,2.0
2756,801,4.0
208,986,4.0
4133,1746,5.0
2595,2489,5.0
1635,638,5.0
3479,1217,5.0
3876,169,5.0
973,3386,5.0
1877,2686,4.0
1019,1618,5.0
4902,2338,3.0
2767,553,3.0
3317,2257,5.0
3388,1770,5.0
1700,1314,4.0
5195,2444,5.0
1851,3304,5.0
2977,2749,5.0
1847,598,5.0
2890,2640,5.0
1265,432,5.0
335,276,4.0
3988,2848,4.0
5514,540,5.0
2055,930,4.0
4066,1690,3.0
1285,366,3.0
3412,2526,5.0
4057,259,4.0
1107,2535,4.0
5136,1118,4.0
5490,2325,3.0
2447,719,5.0
4469,1694,4.0
4346,3172,4.0
1810,1909,3.0
1492,1937,4.0
3629,552,4.0
5225,3422,5.0
1764,1012,5.0
110,2045,5.0
3671,2672,4.0
1406,1421,5.0
223,3121,5.0
897,2346,2.0
4454,2050,4.0
166,1199,5.0
5344,94,3.0
5521,631,4.0
156,1909,2.0
4606,2676,5.0
3738,427,5.0
1492,2598,4.0
3512,813,4.0
3987,1514,5.0
4488,2144,3.0
755,2025,5.0
5332,2876,4.0
3602,2280,4.0
3466,1476,5.0
4334,801,5.0
1930,538,5.0
1967,961,5.0
930,2,4.0
1164,1253,5.0
4005,1409,5.0
5062,3430,5.0
5443,3304,4.0
1656,1244,5.0
739,432,4.0
1272,547,5.0
5305,464,4.0
3434,1016,5.0
1871,2051,4.0
4227,2335,1.0
42,2083,5.0
4686,2312,5.0
2046,850,3.0
371,1021,5.0
3412,2072,5.0
1382,99,5.0
1556,2257,5.0
2863,3142,5.0
5488,994,3.0
12,2855,4.0
1794,3427,4.0
708,2617,4.0
5498,1948,5.0
3195,930,5.0
5387,1416,4.0
1649,1163,5.0
5360,3267,5.0
1781,1488,2.0
2882,2164,3.0
755,2659,1.0
1635,834,5.0
5494,179,5.0
3521,646,2.0
1996,1735,5.0
2328,427,3.0
1723,1145,5.0
1490,3193,4.0
3101,2224,3.0
5423,1172,5.0
1176,2648,4.0
8,2503,3.0
4338,2706,3.0
741,2124,4.0
1495,792,4.0
3745,1533,5.0
2400,2682,3.0
2736,72,5.0
4075,2539,5.0
2684,2553,5.0
2708,448,4.0
4936,3331,5.0
2713,3148,5.0
3539,3111,5.0
4062,2077,5.0
2467,2383,5.0
3046,3554,5.0
5475,2222,5.0
5330,2542,4.0
1396,1072,3.0
4185,3500,5.0
2333,301,4.0
4834,1650,5.0
1293,971,5.0
1698,1254,5.0
4691,1081,1.0
2590,3470,3.0
3471,1555,4.0
3,1021,4.0
4312,459,5.0
395,776,5.0
5387,1796,5.0
2840,944,5.0
196,2413,2.0
3035,2455,5.0
562,406,4.0
4789,1189,5.0
52,1522,5.0
3960,797,5.0
2428,2533,5.0
181,2298,5.0
1837,3408,4.0
953,2702,4.0
4231,930,3.0
1446,2505,5.0
1637,2350,1.0
2073,2067,5.0
4066,1570,5.0
521,2627,5.0
1033,1093,5.0
4099,1529,5.0
2483,2353,3.0
1986,2627,4.0
1014,2612,4.0
764,443,5.0
476,2623,3.0
136,106,5.0
799,1240,4.0
3893,914,3.0
2630,1918,5.0
4500,712,5.0
4031,1231,3.0
4500,259,1.0
1050,406,4.0
5344,718,5.0
3251,2025,3.0
5473,1724,5.0
2749,551,5.0
2,108,3.0
673,1626,5.0
1129,330,5.0
1462,2833,5.0
3618,2659,3.0
557,3338,3.0
4658,3059,2.0
1304,759,5.0
841,1919,4.0
1070,1098,5.0
2914,2838,3.0
1353,3399,5.0
319,30,5.0
5179,3156,5.0
5392,2156,5.0
3164,180,5.0
1281,1544,4.0
5531,2192,3.0
5460,2230,5.0
2424,1850,4.0
3254,1889,1.0
491,2054,5.0
5421,2583,4.0
2124,2229,3.0
4200,1963,5.0
3599,2770,5.0
1194,3150,5.0
2873,1895,2.0
3390,2150,5.0
4454,692,4.0
1950,1861,5.0
5461,844,5.0
1998,2405,1.0
3408,1997,4.0
1021,2936,5.0
4274,1856,5.0
1579,2206,5.0
4955,2273,5.0
5444,2630,5.0
4397,3156,5.0
4645,3150,5.0
875,1269,5.0
5010,3438,4.0
3349,1096,3.0
1764,967,3.0
1572,1821,5.0
3435,1835,3.0
1465,1653,5.0
838,1556,4.0
2160,3507,1.0
2585,2974,5.0
301,2110,4.0
3870,961,5.0
1930,2021,5.0
5426,1727,5.0
4159,2124,5.0
1676,1034,2.0
3132,671,5.0
3,403,5.0
4142,2818,5.0
4187,2019,5.0
5366,715,5.0
4431,638,5.0
1251,3278,5.0
5380,754,5.0
5146,26,5.0
529,2823,5.0
2598,2623,5.0
3372,2057,2.0
4623,3233,4.0
2898,319,5.0
4525,720,4.0
1411,2605,4.0
5064,1707,2.0
1366,1707,3.0
2543,2922,5.0
2635,606,4.0
4663,2993,5.0
3189,321,5.0
2765,1253,5.0
5399,1385,5.0
3314,1036,5.0
575,3346,5.0
185,3253,5.0
40,1906,3.0
4306,1920,5.0
2152,1946,3.0
3495,527,5.0
32,2652,5.0
3217,2057,3.0
4706,272,4.0
3324,1077,4.0
3788,3150,5.0
285,1991,5.0
3899,2050,5.0
3593,1883,5.0
424,3116,3.0
188,3371,4.0
346,3113,5.0
2326,3071,5.0
470,1771,3.0
1695,1451,5.0
2428,2466,5.0
2068,3347,4.0
1997,2454,4.0
859,459,5.0
3683,432,5.0
1712,3124,3.0
4692,808,5.0
630,3142,5.0
1695,1138,4.0
805,1036,5.0
4500,1601,3.0
616,1723,3.0
5481,2126,5.0
3826,2505,5.0
4068,1353,5.0
4651,3543,5.0
3265,1770,5.0
38,2047,4.0
3100,1653,5.0
188,1689,5.0
4,1191,5.0
3481,3206,4.0
3979,2648,4.0
2903,3329,4.0
2361,2648,4.0
3052,3150,5.0
4766,2845,1.0
4902,1199,5.0
2777,1941,5.0
1265,1382,4.0
3095,367,5.0
1156,3205,5.0
5291,2285,5.0
275,1819,4.0
3383,3,5.0
910,1963,5.0
2684,2737,3.0
1933,2440,5.0
4261,961,5.0
789,1139,5.0
1724,1766,5.0
1189,2818,4.0
4895,1059,5.0
1371,2832,5.0
4816,1837,5.0
2451,719,5.0
5507,2904,4.0
2505,1009,5.0
5386,173,4.0
3870,1112,5.0
219,262,2.0
354,558,5.0
2861,1406,5.0
5032,1937,4.0
1764,2144,1.0
4151,384,4.0
989,3222,3.0
5303,650,5.0
1304,741,5.0
2410,2156,4.0
3147,797,5.0
3862,970,5.0
4082,3351,3.0
5226,2192,2.0
3295,2119,1.0
1492,2469,3.0
1706,1147,5.0
45,2257,5.0
5490,1576,3.0
1369,2210,5.0
4201,249,5.0
926,580,5.0
1172,3,5.0
5530,301,4.0
3177,552,5.0
3871,1108,5.0
2003,742,5.0
3152,2111,4.0
4469,2070,2.0
823,187,5.0
835,2229,4.0
3944,2164,4.0
3870,108,5.0
101,3113,5.0
4879,2676,5.0
4806,1213,3.0
1097,2464,4.0
961,1931,5.0
1550,1512,5.0
3764,108,3.0
791,166,5.0
4003,1331,5.0
277,1564,5.0
3349,770,4.0
2684,1954,5.0
5361,2410,5.0
4180,814,4.0
4714,2338,1.0
370,812,5.0
5343,1129,3.0
3464,2131,5.0
1402,859,5.0
1965,1200,5.0
929,142,5.0
436,2519,5.0
538,532,5.0
4965,1353,5.0
3456,2229,4.0
1723,1338,4.0
1498,3509,5.0
3287,1632,4.0
2144,162,4.0
2490,168,5.0
5435,1673,5.0
4303,2530,3.0
2186,153,5.0
3813,768,4.0
1702,2462,5.0
799,1724,5.0
2724,798,5.0
2028,1735,3.0
3224,2432,4.0
716,1786,5.0
4245,1966,4.0
1107,3193,3.0
1772,3536,2.0
1541,2573,4.0
506,97,5.0
4510,176,5.0
3095,1215,5.0
4554,1850,4.0
624,1608,4.0
3466,1222,5.0
1764,179,5.0
5175,2184,2.0
5490,1689,4.0
4240,2319,5.0
1598,2125,1.0
3,1036,5.0
662,298,4.0
3019,930,4.0
3793,3011,4.0
622,1699,5.0
4197,1738,5.0
5327,2586,3.0
620,459,5.0
4570,2432,1.0
151,1890,5.0
4653,322,5.0
2838,2565,5.0
4117,3068,5.0
4978,1565,5.0
3466,2599,4.0
3681,2371,5.0
220,3047,5.0
1318,2556,1.0
2230,2469,1.0
3886,1279,5.0
1682,2529,5.0
723,2229,4.0
1638,126,5.0
3290,961,5.0
151,3358,3.0
2684,1353,4.0
902,1440,5.0
4446,798,4.0
1330,1966,5.0
354,503,4.0
2960,831,5.0
5022,863,5.0
5421,2623,4.0
5116,2409,5.0
4997,1788,4.0
608,938,5.0
2076,2,5.0
3846,561,5.0
2051,1947,5.0
1219,558,5.0
5150,1166,5.0
3673,670,4.0
675,654,5.0
673,192,4.0
3425,2884,5.0
3745,1435,5.0
1959,221,5.0
2582,459,5.0
4834,1796,5.0
710,558,5.0
1765,2845,4.0
3137,2845,5.0
1755,1880,4.0
789,1780,3.0
4975,1127,4.0
1206,499,4.0
715,2224,5.0
1959,950,5.0
3247,927,4.0
4107,1045,5.0
2382,3084,5.0
2543,593,3.0
1619,1591,5.0
484,550,5.0
140,434,4.0
3132,2797,5.0
4635,333,5.0
1396,2043,5.0
5290,2076,5.0
3102,2870,5.0
1635,1136,5.0
1974,1980,1.0
3739,1699,5.0
2607,1013,5.0
1922,2508,3.0
1641,1602,3.0
405,3244,4.0
1121,1676,4.0
3705,1199,3.0
1946,337,5.0
5157,2559,4.0
2041,2224,3.0
158,1423,5.0
2104,2387,3.0
1524,692,4.0
4670,2265,5.0
906,1316,5.0
1961,706,5.0
2630,1112,5.0
4889,1013,5.0
452,1632,4.0
5355,3094,4.0
2836,85,5.0
803,45,5.0
3290,2900,3.0
2520,2570,3.0
6,1783,4.0
2926,2140,5.0
2015,475,5.0
5178,2338,1.0
1344,1373,5.0
4345,927,3.0
4265,1505,5.0
4209,2161,2.0
4936,598,5.0
3101,1949,3.0
2781,2383,3.0
1492,2371,5.0
1337,2265,4.0
670,226,5.0
312,2919,5.0
2606,593,5.0
151,3487,5.0
2685,2029,5.0
4012,3,4.0
2188,950,5.0
977,654,4.0
2545,2154,4.0
4133,2218,3.0
2327,2885,5.0
3602,499,5.0
1113,1804,5.0
5506,2432,4.0
4309,696,3.0
4725,1210,4.0
4454,2826,3.0
2578,2292,4.0
1764,822,3.0
3862,412,4.0
1895,2650,4.0
5194,3245,5.0
4248,3175,4.0
2094,1863,3.0
110,415,4.0
5481,895,5.0
2543,754,5.0
4350,81,5.0
4801,2306,1.0
3318,1541,5.0
2299,1217,5.0
5060,3294,5.0
2945,2658,5.0
4647,1966,5.0
2046,218,3.0
4784,3002,5.0
1016,1579,4.0
5162,1192,5.0
3182,2460,3.0
5498,2179,5.0
4194,797,5.0
5049,2249,4.0
222,1945,3.0
1987,1132,5.0
116,1341,5.0
1673,419,5.0
1297,822,5.0
742,1213,5.0
3979,1924,4.0
4545,3391,4.0
4990,1163,5.0
4759,126,4.0
3112,2466,3.0
2508,3389,4.0
4629,2384,5.0
296,2432,1.0
585,1431,4.0
3932,716,5.0
4401,3112,5.0
3246,3,5.0
1170,2508,1.0
3204,956,4.0
2684,429,4.0
1221,1673,5.0
4967,652,5.0
4871,3017,5.0
780,3029,5.0
679,53,5.0
2756,1777,5.0
4779,290,5.0
3065,1625,5.0
659,2153,5.0
4245,2539,5.0
5005,3529,5.0
315,348,5.0
4500,828,3.0
2305,1966,5.0
952,778,5.0
1406,2692,4.0
1093,2432,1.0
4237,506,5.0
1553,1565,4.0
1865,743,5.0
1924,2081,5.0
1508,541,5.0
2258,2283,5.0
3113,1145,5.0
4611,375,5.0
1503,3159,4.0
2725,1096,5.0
4729,1253,5.0
3102,3124,5.0
5040,724,2.0
8,2575,2.0
4826,724,5.0
1631,3346,5.0
1004,2965,4.0
3548,1990,2.0
4680,3523,5.0
2089,1673,4.0
4474,1908,4.0
591,1310,5.0
2903,3218,3.0
5111,1039,5.0
2175,3298,5.0
46,3055,4.0
8,2483,3.0
3618,3012,4.0
4044,367,1.0
5179,3078,1.0
1550,344,5.0
1158,781,5.0
4496,2350,2.0
5175,221,3.0
1652,312,5.0
470,249,4.0
5027,562,5.0
5447,164,4.0
1771,771,3.0
3639,969,5.0
4169,2305,1.0
2836,772,5.0
744,2144,5.0
3466,1338,4.0
749,2314,5.0
90,1799,5.0
5015,1251,5.0
490,844,4.0
5058,2025,5.0
5065,815,3.0
2809,2636,5.0
4087,580,5.0
3082,3009,5.0
3318,2534,4.0
1295,2482,4.0
5381,603,5.0
1588,3543,5.0
2263,2792,4.0
1485,56,5.0
2684,3004,4.0
2780,1968,4.0
1987,446,4.0
601,2293,5.0
3353,1607,1.0
3107,1502,5.0
359,85,3.0
271,1379,3.0
673,2243,5.0
333,2483,1.0
3770,2654,5.0
4125,1606,5.0
188,3500,4.0
4036,1862,3.0
1006,1359,4.0
2370,247,5.0
3551,1880,5.0
5523,2110,5.0
1932,996,5.0
129,967,5.0
2842,1966,5.0
4676,1503,5.0
4346,3076,4.0
2301,2469,1.0
3683,36,4.0
163,2992,5.0
5144,1620,5.0
3793,2639,4.0
1959,1237,5.0
1621,982,5.0
1884,2076,4.0
5430,1672,5.0
5059,2050,4.0
3219,1770,5.0
1224,905,3.0
1946,2461,5.0
1402,2140,4.0
3827,643,5.0
4918,1684,4.0
671,1733,5.0
1394,212,3.0
3290,2832,4.0
468,2858,5.0
1687,802,5.0
579,168,5.0
5097,39,5.0
306,2483,1.0
2151,2269,5.0
940,669,5.0
4993,927,5.0
1773,1948,4.0
777,2266,5.0
1235,2464,4.0
2009,2647,5.0
594,739,5.0
3642,1209,5.0
2858,247,4.0
340,100,5.0
5363,36,5.0
4454,760,3.0
1107,432,5.0
3294,1009,5.0
4500,1964,2.0
4646,3086,4.0
4471,2538,4.0
4500,1108,1.0
5120,675,5.0
4585,3448,3.0
2095,2465,3.0
1955,1123,2.0
2465,164,5.0
3399,2629,4.0
3139,281,4.0
4671,1338,4.0
4756,1630,5.0
4863,2796,3.0
250,1756,3.0
2370,250,5.0
5209,2337,5.0
4500,808,5.0
333,2611,1.0
5455,895,5.0
1553,2317,4.0
2201,1310,5.0
3683,3055,5.0
1741,2583,5.0
4522,1972,1.0
3939,867,5.0
1621,525,5.0
2581,851,5.0
4442,1235,5.0
3947,0,3.0
4816,2208,5.0
3070,100,5.0
2739,1749,5.0
4698,540,5.0
4018,1776,4.0
830,2947,1.0
2601,3384,5.0
3079,2422,5.0
2588,2582,4.0
3121,939,5.0
2292,2161,4.0
219,1078,5.0
1625,532,4.0
4215,1707,5.0
4298,2685,3.0
710,2179,5.0
2583,2586,3.0
4564,2607,4.0
615,2448,5.0
4756,976,5.0
4981,416,4.0
4667,2413,5.0
4030,1723,1.0
749,140,5.0
1158,532,3.0
3600,859,5.0
2255,278,5.0
4244,1943,4.0
4217,1222,5.0
5474,972,5.0
4082,2568,5.0
3602,2144,4.0
789,670,4.0
3112,2585,5.0
5372,323,4.0
1419,2280,5.0
2210,3313,5.0
1551,673,5.0
3818,337,5.0
1050,2144,3.0
3101,106,5.0
487,3020,5.0
4740,606,5.0
3537,2524,2.0
764,780,5.0
2893,290,5.0
5228,1126,5.0
1946,2627,4.0
412,788,5.0
5105,1084,4.0
3170,3443,4.0
635,2477,4.0
3740,861,4.0
3481,1632,5.0
4069,2200,5.0
3602,2343,4.0
1115,2612,3.0
1289,1825,3.0
569,2046,2.0
1797,95,5.0
1625,2063,3.0
4585,1079,4.0
818,741,5.0
3188,3135,5.0
49,2215,3.0
5104,694,5.0
3581,741,3.0
1764,183,4.0
3514,2144,1.0
2272,1055,4.0
3484,2243,4.0
805,1164,5.0
2850,897,5.0
1737,994,5.0
1181,2580,4.0
594,427,4.0
3903,2383,5.0
2578,1311,4.0
1391,1446,5.0
3548,524,5.0
481,960,5.0
1723,28,5.0
1764,416,5.0
2231,850,4.0
1492,2466,4.0
3690,855,5.0
3962,1336,4.0
110,506,5.0
3423,1007,5.0
2114,1730,5.0
24,2271,1.0
3489,2067,5.0
448,2689,5.0
4244,403,5.0
5421,3463,3.0
2324,3158,5.0
2903,3198,3.0
2386,271,4.0
331,2301,1.0
960,574,4.0
1995,2742,5.0
2898,245,5.0
4806,534,4.0
1695,553,5.0
673,1948,4.0
5133,2742,5.0
874,422,5.0
2902,2309,4.0
3095,2462,4.0
3337,2457,5.0
4078,1937,5.0
3434,2579,5.0
2685,1096,5.0
1577,1005,2.0
4633,2284,2.0
2138,1546,5.0
2451,138,5.0
998,32,5.0
5179,3261,5.0
3864,2533,4.0
2386,1514,4.0
2175,3563,5.0
2898,412,4.0
618,756,5.0
4725,1966,5.0
4245,38,5.0
2840,56,5.0
602,2071,4.0
4070,1505,5.0
3223,1013,5.0
4479,3069,5.0
1492,2650,3.0
1764,213,2.0
791,2215,1.0
1647,1426,2.0
2969,397,5.0
74,2255,4.0
537,2903,5.0
2639,1533,5.0
2438,81,5.0
3681,825,5.0
3305,1151,5.0
5193,2625,5.0
443,618,5.0
3132,315,5.0
4833,1695,4.0
3793,134,4.0
4006,1993,5.0
535,1671,5.0
2684,2826,2.0
4694,2280,5.0
4596,393,4.0
4900,2900,3.0
575,2177,5.0
5368,1215,3.0
4248,3426,4.0
4861,2980,5.0
4185,1620,5.0
2111,1316,5.0
4186,3244,4.0
1747,731,5.0
5478,1560,5.0
4982,2826,5.0
357,1672,5.0
4991,710,5.0
844,1680,4.0
5120,849,5.0
4245,2943,2.0
531,1381,4.0
592,2007,4.0
4030,1705,4.0
4469,2714,2.0
694,1198,5.0
2855,2765,4.0
3159,475,4.0
5059,1565,5.0
3278,2359,2.0
235,336,5.0
3929,1351,4.0
764,670,5.0
3403,1600,3.0
4110,2464,5.0
294,1654,4.0
2412,2020,5.0
2578,1996,5.0
960,2430,5.0
4752,1617,2.0
2175,3547,5.0
3087,646,2.0
1914,1889,5.0
2869,2910,3.0
2891,1193,4.0
3658,1579,5.0
5132,409,4.0
2522,1149,5.0
675,652,5.0
1990,397,5.0
2857,2778,5.0
1428,85,5.0
3524,1191,5.0
1921,1678,4.0
4972,1036,5.0
4755,131,4.0
3736,1530,5.0
1683,2540,5.0
2374,1890,5.0
3050,667,5.0
2417,28,5.0
3504,2742,5.0
2112,1765,5.0
1107,2578,3.0
879,3255,4.0
1820,2539,3.0
3420,1765,4.0
3710,834,5.0
1067,2159,2.0
177,1074,4.0
673,2072,5.0
3102,1974,5.0
677,337,5.0
4376,1084,5.0
1625,558,5.0
3,430,4.0
2684,433,3.0
3396,465,5.0
2297,1220,5.0
479,1505,1.0
1329,3346,4.0
362,459,5.0
2775,1777,2.0
872,820,5.0
4356,1191,5.0
1829,2804,5.0
610,668,5.0
5146,2044,2.0
3689,1695,5.0
3389,2510,5.0
2226,434,5.0
169,1414,5.0
4500,3449,3.0
3709,1482,5.0
3979,884,4.0
3014,2432,1.0
2521,2144,2.0
5457,176,5.0
4650,728,5.0
2858,1815,4.0
2585,1789,5.0
3464,982,5.0
4244,1263,4.0
102,1972,4.0
904,2969,5.0
5400,248,5.0
2741,2215,1.0
4500,2769,2.0
3399,1094,5.0
2912,464,4.0
3739,2565,5.0
4587,3040,2.0
1723,2146,4.0
1443,2419,3.0
2794,788,5.0
2827,754,3.0
1795,2368,5.0
429,3548,5.0
1946,2554,5.0
863,836,5.0
4327,2173,1.0
186,1675,5.0
4,436,5.0
2556,2040,4.0
3927,2461,5.0
736,1920,4.0
1930,1439,5.0
2413,2124,4.0
4522,2121,1.0
3979,3085,4.0
221,2144,4.0
1256,3088,5.0
4185,2573,5.0
4673,1635,4.0
4806,2432,3.0
4759,2586,2.0
5052,106,5.0
2451,845,4.0
5379,1777,5.0
3338,2770,5.0
207,1683,5.0
1065,1563,5.0
3739,168,5.0
4797,352,4.0
3665,1074,3.0
3249,1588,5.0
1570,3294,5.0
2684,2286,4.0
1857,827,5.0
3961,2511,4.0
764,2257,5.0
643,238,5.0
658,1607,3.0
1889,876,5.0
283,2238,1.0
372,2493,5.0
4308,2144,5.0
3246,1544,5.0
4215,1716,3.0
2821,551,5.0
3451,2623,5.0
1621,197,5.0
2908,1544,2.0
1312,797,5.0
1463,656,4.0
1989,2228,3.0
3891,2541,2.0
5400,276,4.0
2929,416,3.0
2208,2399,3.0
4394,701,4.0
2217,2657,1.0
2059,2072,5.0
4198,475,5.0
5154,2566,4.0
3466,365,5.0
1485,580,5.0
2010,38,5.0
2607,1270,5.0
2179,2399,5.0
3468,666,5.0
475,2632,2.0
5531,1523,3.0
2719,2021,5.0
4500,2381,2.0
1543,3298,4.0
1825,2161,3.0
4709,2845,5.0
3219,3173,5.0
51,2848,5.0
2024,2768,5.0
4694,3056,3.0
5478,2081,5.0
2089,1588,1.0
4179,2196,5.0
5403,994,5.0
3296,674,4.0
2917,2201,5.0
4182,197,5.0
2076,844,4.0
1239,3471,4.0
4404,1169,5.0
2173,743,4.0
2233,3400,5.0
4707,1695,2.0
5368,1694,3.0
247,961,5.0
5345,3246,4.0
5087,768,4.0
5211,1285,5.0
1364,2092,5.0
279,2153,3.0
4500,2508,2.0
1427,1604,5.0
789,2534,4.0
2916,2155,5.0
2748,2147,5.0
5263,2291,4.0
5202,1198,3.0
5025,1617,5.0
4743,267,5.0
959,3485,5.0
4244,2562,5.0
2320,1515,4.0
2276,1590,3.0
36,2302,5.0
4086,342,4.0
5409,858,3.0
2223,168,5.0
5030,551,5.0
3969,2410,2.0
4533,3512,4.0
1613,2400,5.0
2950,151,5.0
1330,1660,5.0
2877,830,4.0
3383,1656,5.0
3212,1080,5.0
5531,540,5.0
3680,168,5.0
92,2511,3.0
4952,250,5.0
5471,313,5.0
445,1044,5.0
178,226,5.0
2711,2629,4.0
1857,245,4.0
1695,1878,5.0
3422,1874,5.0
4657,3560,2.0
1288,2947,5.0
3107,299,4.0
3521,2505,3.0
2046,893,3.0
3238,1124,5.0
3710,1316,5.0
2843,2610,4.0
2887,1707,1.0
264,2917,5.0
4921,2657,4.0
2619,344,5.0
2339,2519,4.0
3574,1505,4.0
3683,587,5.0
4714,2049,2.0
3364,2513,4.0
4087,1735,4.0
3916,3381,3.0
5360,2678,5.0
2277,433,4.0
3086,2202,4.0
1428,3480,4.0
365,1400,3.0
1848,1460,4.0
2622,1920,4.0
4207,2051,3.0
3045,2706,5.0
4056,540,5.0
1989,1769,5.0
1010,3173,3.0
1177,3353,5.0
4206,3073,4.0
2049,2496,4.0
3412,2723,4.0
2723,1877,5.0
1274,2035,4.0
2676,1582,2.0
1690,325,3.0
3005,660,4.0
5257,1159,5.0
1747,2279,5.0
4500,2598,1.0
4222,239,4.0
2082,1489,4.0
1974,1252,5.0
2107,2405,4.0
1583,96,5.0
2114,1980,5.0
3858,1732,3.0
1556,3,5.0
315,2650,4.0
4801,1978,5.0
4266,2693,4.0
3673,169,4.0
2083,728,4.0
1827,2907,4.0
38,1036,5.0
3745,1365,4.0
2640,3100,4.0
2601,4,5.0
1245,1189,5.0
3449,1067,5.0
2173,732,4.0
3182,2847,3.0
2633,2079,5.0
1901,3291,5.0
2675,315,5.0
4133,520,4.0
4740,3517,5.0
3808,3287,4.0
2288,44,5.0
1225,1149,5.0
3539,3209,5.0
587,2432,1.0
1181,1688,5.0
5187,1199,5.0
606,3153,5.0
2265,649,5.0
4510,626,5.0
3318,876,5.0
